train/total_loss_step,train/quant_loss_step,train/rec_loss_step,train/pix_rec_loss_step,train/geo_rec_loss_step,train/mask_rec_loss_step,train/perceptual_loss_step,train/d_weight_step,train/disc_factor_step,train/g_loss_step,train/normal_loss_cos_step,train/normal_loss_l_step,train/disc_loss_step,train/logits_real_step,train/logits_fake_step,epoch,created_at,val/rec_loss,val/aeloss,val/total_loss,val/quant_loss,val/pix_rec_loss,val/geo_rec_loss,val/mask_rec_loss,val/perceptual_loss,val/d_weight,val/disc_factor,val/g_loss,val/normal_loss_cos,val/normal_loss_l,val/disc_loss,val/logits_real,val/logits_fake,train/total_loss_epoch,train/quant_loss_epoch,train/rec_loss_epoch,train/pix_rec_loss_epoch,train/geo_rec_loss_epoch,train/mask_rec_loss_epoch,train/perceptual_loss_epoch,train/d_weight_epoch,train/disc_factor_epoch,train/g_loss_epoch,train/normal_loss_cos_epoch,train/normal_loss_l_epoch,train/disc_loss_epoch,train/logits_real_epoch,train/logits_fake_epoch
0.608627200126648,0.09436292946338654,0.08915334939956665,0.08915334939956665,0.0,0.0,0.0,0.2570767402648926,0.0,-2.4594674110412598,0.030174721032381058,0.042511098086833954,0.0,2.435250997543335,2.569401979446411,1,2024-08-16 03:06:31.314305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.595587968826294,0.0809544175863266,0.08602195233106613,0.08602195233106613,0.0,0.0,0.0,0.21843332052230835,0.0,-2.6357710361480713,0.030857188627123833,0.04286115989089012,0.0,2.5044403076171875,2.5401687622070312,1,2024-08-16 03:08:42.655654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5454196333885193,0.058055516332387924,0.08038520812988281,0.08038520812988281,0.0,0.0,0.0,0.40271449089050293,0.0,-2.6163742542266846,0.029246943071484566,0.040697891265153885,0.0,2.535318374633789,2.645504951477051,1,2024-08-16 03:10:54.283973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.547748327255249,0.052313461899757385,0.08124358206987381,0.08124358206987381,0.0,0.0,0.0,0.2107153832912445,0.0,-2.642573118209839,0.029831398278474808,0.0414191298186779,0.0,2.5592596530914307,2.6293585300445557,1,2024-08-16 03:13:07.110830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5577278137207031,0.0746409222483635,0.08189310133457184,0.08189310133457184,0.0,0.0,0.0,0.24989239871501923,0.0,-2.5275542736053467,0.029427021741867065,0.04011937975883484,0.0,2.4662113189697266,2.5623791217803955,1,2024-08-16 03:15:18.947638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5350889563560486,0.045114874839782715,0.07969760149717331,0.07969760149717331,0.0,0.0,0.0,0.43351835012435913,0.0,-2.536607027053833,0.02976178750395775,0.041027650237083435,0.0,2.4150946140289307,2.4943783283233643,1,2024-08-16 03:17:30.850299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5030635595321655,0.046771544963121414,0.07466623932123184,0.07466623932123184,0.0,0.0,0.0,0.23452015221118927,0.0,-2.5658302307128906,0.027147291228175163,0.03816257789731026,0.0,2.4751594066619873,2.525111198425293,1,2024-08-16 03:19:41.751799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5361320972442627,0.041375644505023956,0.08031602203845978,0.08031602203845978,0.0,0.0,0.0,0.2858930826187134,0.0,-2.53533935546875,0.029745955020189285,0.04144404083490372,0.0,2.4650328159332275,2.5262742042541504,1,2024-08-16 03:21:53.564843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4947812557220459,0.03101268783211708,0.0770656019449234,0.0770656019449234,0.0,0.0,0.0,0.5971092581748962,0.0,-2.571038007736206,0.028243377804756165,0.03867029398679733,0.0,2.5000641345977783,2.5333635807037354,1,2024-08-16 03:24:05.609380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.48154011368751526,0.03580331429839134,0.06990247964859009,0.06990247964859009,0.0,0.0,0.0,0.26415398716926575,0.0,-2.542678117752075,0.027665110304951668,0.03758343309164047,0.0,2.4907052516937256,2.5330264568328857,1,2024-08-16 03:26:19.201097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4907468259334564,0.0281453225761652,0.07496953010559082,0.07496953010559082,0.0,0.0,0.0,0.5410904884338379,0.0,-2.5666775703430176,0.028313668444752693,0.038763195276260376,0.0,2.5145490169525146,2.5671212673187256,1,2024-08-16 03:28:30.815075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5089104771614075,0.05156002193689346,0.06899525225162506,0.06899525225162506,0.0,0.0,0.0,0.3097068965435028,0.0,-2.4452707767486572,0.02843846194446087,0.038835521787405014,0.0,2.4102683067321777,2.4882962703704834,1,2024-08-16 03:30:42.148121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4607350826263428,0.027876999229192734,0.06792061775922775,0.06792061775922775,0.0,0.0,0.0,0.2538403570652008,0.0,-2.648444414138794,0.0268254317343235,0.036493752151727676,0.0,2.568939685821533,2.5991506576538086,1,2024-08-16 03:32:54.768771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4596374034881592,0.016723131760954857,0.06994202733039856,0.06994202733039856,0.0,0.0,0.0,0.22771736979484558,0.0,-2.6058924198150635,0.026869967579841614,0.03729722648859024,0.0,2.5147645473480225,2.538909673690796,1,2024-08-16 03:35:07.382619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.5189581513404846,0.042523350566625595,0.07512371242046356,0.07512371242046356,0.0,0.0,0.0,0.21781180799007416,0.0,-2.546234607696533,0.028942976146936417,0.0401311069726944,0.0,2.4947099685668945,2.5463695526123047,1,2024-08-16 03:37:19.360919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4697519838809967,0.03349725157022476,0.06530678272247314,0.06530678272247314,0.0,0.0,0.0,0.21033330261707306,0.0,-2.509789228439331,0.027106998488307,0.03709479421377182,0.0,2.4361636638641357,2.4854438304901123,1,2024-08-16 03:39:30.427594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4507318139076233,0.04434667527675629,0.06174907088279724,0.06174907088279724,0.0,0.0,0.0,0.3037022352218628,0.0,-2.5576281547546387,0.02461555041372776,0.034463606774806976,0.0,2.515385389328003,2.5815887451171875,1,2024-08-16 03:41:41.695818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.45821186900138855,0.04678978770971298,0.06297333538532257,0.06297333538532257,0.0,0.0,0.0,0.2416859120130539,0.0,-2.5042500495910645,0.02494768053293228,0.03484487533569336,0.0,2.4568686485290527,2.5066208839416504,1,2024-08-16 03:43:56.043565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4534450173377991,0.03708802908658981,0.06803613156080246,0.06803613156080246,0.0,0.0,0.0,0.5135931372642517,0.0,-2.5523159503936768,0.024714849889278412,0.03483208268880844,0.0,2.5203590393066406,2.6076598167419434,1,2024-08-16 03:46:08.081945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4097263813018799,0.030661744996905327,0.0592958927154541,0.0592958927154541,0.0,0.0,0.0,0.4281328320503235,0.0,-2.575742721557617,0.022427720949053764,0.03197687119245529,0.0,2.5083563327789307,2.550671100616455,1,2024-08-16 03:48:18.887432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4406156837940216,0.041921667754650116,0.0637795627117157,0.0637795627117157,0.0,0.0,0.0,0.5034887790679932,0.0,-2.5103695392608643,0.023395966738462448,0.03349144756793976,0.0,2.457636594772339,2.498713731765747,1,2024-08-16 03:50:30.209362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4395751655101776,0.03604218736290932,0.05966710299253464,0.05966710299253464,0.0,0.0,0.0,0.3162192702293396,0.0,-2.6054887771606445,0.024434350430965424,0.034386590123176575,0.0,2.5513529777526855,2.5896406173706055,1,2024-08-16 03:52:41.256535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.37873244285583496,0.029122373089194298,0.05256735906004906,0.05256735906004906,0.0,0.0,0.0,0.24820639193058014,0.0,-2.693655014038086,0.020742222666740417,0.029704269021749496,0.0,2.6485705375671387,2.7168049812316895,1,2024-08-16 03:54:52.486856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4583125710487366,0.03163771703839302,0.06915277242660522,0.06915277242660522,0.0,0.0,0.0,0.5229311585426331,0.0,-2.4819061756134033,0.024879520758986473,0.03575220704078674,0.0,2.4420266151428223,2.497237205505371,1,2024-08-16 03:57:03.678764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1,2024-08-16 03:59:36.085478,0.062068693339824677,0.4585862159729004,0.4585862159729004,0.052491702139377594,0.062068693339824677,0.0,0.0,0.0,0.0,0.0,-2.592985153198242,0.02439027652144432,0.034402571618556976,0.0,2.6895365715026855,2.592985153198242,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,1,2024-08-16 03:59:36.977718,,,,,,,,,,,,,,,,,0.48773714900016785,0.041753556579351425,0.07099688053131104,0.07099688053131104,0.0,0.0,0.0,0.3513762950897217,0.0,-2.578799247741699,0.02703704871237278,0.03749874234199524,0.0,2.513988971710205,2.5786292552948
0.4288841485977173,0.034180473536252975,0.058068156242370605,0.058068156242370605,0.0,0.0,0.0,0.1848280280828476,0.0,-2.587261199951172,0.023761002346873283,0.0336635522544384,0.0,2.540741443634033,2.5802993774414062,2,2024-08-16 04:01:13.122605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.40123921632766724,0.02843489497900009,0.059497736394405365,0.059497736394405365,0.0,0.0,0.0,0.30392420291900635,0.0,-2.537914514541626,0.02169177308678627,0.0313306599855423,0.0,2.4902355670928955,2.53237247467041,2,2024-08-16 04:03:24.301560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3969494104385376,0.03118807077407837,0.05311034619808197,0.05311034619808197,0.0,0.0,0.0,0.19801409542560577,0.0,-2.4973304271698,0.02179556153714657,0.031265098601579666,0.0,2.4396543502807617,2.4695475101470947,2,2024-08-16 04:05:35.437213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3781682252883911,0.029657578095793724,0.051627058535814285,0.051627058535814285,0.0,0.0,0.0,0.2679491937160492,0.0,-2.557805299758911,0.020404377952218056,0.029688356444239616,0.0,2.5200226306915283,2.5729548931121826,2,2024-08-16 04:07:47.874328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3881379961967468,0.03051002323627472,0.05440666154026985,0.05440666154026985,0.0,0.0,0.0,0.2756766378879547,0.0,-2.5608904361724854,0.021335523575544357,0.030322130769491196,0.0,2.498575210571289,2.5070860385894775,2,2024-08-16 04:09:59.019793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.41904300451278687,0.03448650985956192,0.056888557970523834,0.056888557970523834,0.0,0.0,0.0,0.356169193983078,0.0,-2.563178062438965,0.022764353081583977,0.03276679292321205,0.0,2.5121989250183105,2.5610294342041016,2,2024-08-16 04:12:10.610397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.39383333921432495,0.028440484777092934,0.06016126275062561,0.06016126275062561,0.0,0.0,0.0,0.5498381853103638,0.0,-2.592726230621338,0.021093804389238358,0.030523158609867096,0.0,2.5637006759643555,2.6304962635040283,2,2024-08-16 04:14:22.514091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3934139013290405,0.03085881844162941,0.05447910726070404,0.05447910726070404,0.0,0.0,0.0,0.2591612935066223,0.0,-2.6229586601257324,0.021603908389806747,0.03080759570002556,0.0,2.579059600830078,2.617556571960449,2,2024-08-16 04:16:34.245212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36062464118003845,0.026147320866584778,0.04811865836381912,0.04811865836381912,0.0,0.0,0.0,0.3590526282787323,0.0,-2.6124422550201416,0.020106911659240723,0.028635863214731216,0.0,2.5778400897979736,2.6292338371276855,2,2024-08-16 04:18:45.917383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.4057207405567169,0.029948648065328598,0.06101134419441223,0.06101134419441223,0.0,0.0,0.0,0.6438136696815491,0.0,-2.5647103786468506,0.02174573391675949,0.03147607296705246,0.0,2.507300853729248,2.5771238803863525,2,2024-08-16 04:20:57.403371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3430580496788025,0.021735653281211853,0.04653867334127426,0.04653867334127426,0.0,0.0,0.0,0.25516781210899353,0.0,-2.613203287124634,0.019049501046538353,0.027478374540805817,0.0,2.5496740341186523,2.5657989978790283,2,2024-08-16 04:23:09.441603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.41249918937683105,0.02565978281199932,0.06509643793106079,0.06509643793106079,0.0,0.0,0.0,0.7056621313095093,0.0,-2.6075141429901123,0.02292552962899208,0.03217429667711258,0.0,2.5505926609039307,2.612635850906372,2,2024-08-16 04:25:21.063689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.37350696325302124,0.0268695130944252,0.053580306470394135,0.053580306470394135,0.0,0.0,0.0,0.2879686951637268,0.0,-2.565688371658325,0.020419590175151825,0.0293057169765234,0.0,2.5383942127227783,2.595036268234253,2,2024-08-16 04:27:32.860517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.40096598863601685,0.02468041703104973,0.05894514173269272,0.05894514173269272,0.0,0.0,0.0,0.5081777572631836,0.0,-2.491739273071289,0.021973242983222008,0.03173404186964035,0.0,2.478957414627075,2.5397684574127197,2,2024-08-16 04:29:47.176497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.33963727951049805,0.02657584846019745,0.046010494232177734,0.046010494232177734,0.0,0.0,0.0,0.3785006105899811,0.0,-2.5445127487182617,0.01843864656984806,0.026705091819167137,0.0,2.5022687911987305,2.537627696990967,2,2024-08-16 04:31:58.368811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.35657158493995667,0.022667542099952698,0.05212624743580818,0.05212624743580818,0.0,0.0,0.0,0.3548727035522461,0.0,-2.592209815979004,0.01934972032904625,0.02817777916789055,0.0,2.5191125869750977,2.5399105548858643,2,2024-08-16 04:34:09.275820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3899613320827484,0.024476874619722366,0.05266277492046356,0.05266277492046356,0.0,0.0,0.0,0.3802134692668915,0.0,-2.5831069946289062,0.021852141246199608,0.03128216788172722,0.0,2.5410847663879395,2.5737340450286865,2,2024-08-16 04:36:20.476053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.39763569831848145,0.024580232799053192,0.05665485933423042,0.05665485933423042,0.0,0.0,0.0,0.49296867847442627,0.0,-2.5826244354248047,0.0225863978266716,0.03164006024599075,0.0,2.551835775375366,2.572666645050049,2,2024-08-16 04:38:32.855005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3397751748561859,0.0238752830773592,0.04685715585947037,0.04685715585947037,0.0,0.0,0.0,0.3017968535423279,0.0,-2.5737996101379395,0.019007470458745956,0.0269042756408453,0.0,2.522773265838623,2.5538530349731445,2,2024-08-16 04:40:43.825817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3801954388618469,0.026618406176567078,0.05278822034597397,0.05278822034597397,0.0,0.0,0.0,0.5043788552284241,0.0,-2.566854238510132,0.020749684423208237,0.03007887862622738,0.0,2.5166361331939697,2.543976306915283,2,2024-08-16 04:42:54.953571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3423166275024414,0.02384653501212597,0.04570283740758896,0.04570283740758896,0.0,0.0,0.0,0.4078018367290497,0.0,-2.5333430767059326,0.018983744084835052,0.027276724576950073,0.0,2.5188491344451904,2.562220573425293,2,2024-08-16 04:45:06.238979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.36959853768348694,0.02579345926642418,0.05180477723479271,0.05180477723479271,0.0,0.0,0.0,0.3796871602535248,0.0,-2.54011869430542,0.02060071751475334,0.029200028628110886,0.0,2.521732807159424,2.572291612625122,2,2024-08-16 04:47:17.536212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3287983238697052,0.023395761847496033,0.04604921489953995,0.04604921489953995,0.0,0.0,0.0,0.27142637968063354,0.0,-2.5242068767547607,0.01815098151564598,0.025935333222150803,0.0,2.4926822185516357,2.540043354034424,2,2024-08-16 04:49:28.806188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,2024-08-16 04:53:28.376287,0.056822728365659714,0.40055930614471436,0.40055930614471436,0.02504904940724373,0.056822728365659714,0.0,0.0,0.0,0.0,0.0,-2.5124881267547607,0.022765027359128,0.031868744641542435,0.0,2.601552724838257,2.5124881267547607,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,2,2024-08-16 04:53:29.229634,,,,,,,,,,,,,,,,,0.377017080783844,0.026864875108003616,0.05266249552369118,0.05266249552369118,0.0,0.0,0.0,0.35702693462371826,0.0,-2.555712938308716,0.02074187621474266,0.029748892411589622,0.0,2.514059066772461,2.5555973052978516
0.3940890431404114,0.023579783737659454,0.055045194923877716,0.055045194923877716,0.0,0.0,0.0,0.37487339973449707,0.0,-2.5570523738861084,0.022594165056943893,0.03154641017317772,0.0,2.495403528213501,2.553532600402832,3,2024-08-16 04:53:38.392096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.358792245388031,0.023158658295869827,0.05291697010397911,0.05291697010397911,0.0,0.0,0.0,0.39974263310432434,0.0,-2.577446699142456,0.019752586260437965,0.028271660208702087,0.0,2.5152828693389893,2.526543140411377,3,2024-08-16 04:55:50.426202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3499469757080078,0.019985266029834747,0.05104289948940277,0.05104289948940277,0.0,0.0,0.0,0.47197824716567993,0.0,-2.6251935958862305,0.01957773044705391,0.02789187990128994,0.0,2.582524538040161,2.613772392272949,3,2024-08-16 04:58:01.601972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.3549622893333435,0.022437293082475662,0.04875364899635315,0.04875364899635315,0.0,0.0,0.0,0.3120352625846863,0.0,-2.59027361869812,0.020321324467658997,0.02837713621556759,0.0,2.55688738822937,2.6002893447875977,3,2024-08-16 05:00:14.355986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.34157702326774597,0.02168504148721695,0.04947689175605774,0.04947689175605774,0.0,0.0,0.0,0.44924241304397583,0.0,-2.598081350326538,0.018749484792351723,0.027041509747505188,0.0,2.5511667728424072,2.569283962249756,3,2024-08-16 05:02:25.604931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
