train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,created_at,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
0.11869582533836365,0.0027985803317278624,0.11869582533836365,1849.0,0,2024-08-16 02:30:03.536597,,,,,,,,,
0.08104166388511658,0.0012176057789474726,0.08104166388511658,1899.0,0,2024-08-16 02:30:31.791816,,,,,,,,,
0.067066490650177,0.0006192874279804528,0.067066490650177,1949.0,0,2024-08-16 02:31:00.092411,,,,,,,,,
0.07376813888549805,0.0009891923982650042,0.07376813888549805,1999.0,0,2024-08-16 02:31:28.410487,,,,,,,,,
0.032746221870183945,0.00015507495845668018,0.032746221870183945,2049.0,0,2024-08-16 02:31:57.538943,,,,,,,,,
0.05360405892133713,0.000830288277938962,0.05360405892133713,2099.0,0,2024-08-16 02:32:25.870670,,,,,,,,,
0.05002599209547043,0.0002420830714982003,0.05002599209547043,2149.0,0,2024-08-16 02:32:55.526779,,,,,,,,,
0.050277791917324066,0.00025366712361574173,0.050277791917324066,2199.0,0,2024-08-16 02:33:23.771315,,,,,,,,,
0.06840483099222183,0.0013080034404993057,0.06840483099222183,2249.0,0,2024-08-16 02:33:52.025927,,,,,,,,,
0.053476303815841675,0.0002561917353887111,0.053476303815841675,2299.0,0,2024-08-16 02:34:20.267060,,,,,,,,,
0.04650082439184189,0.00022516996250487864,0.04650082439184189,2349.0,0,2024-08-16 02:34:48.528333,,,,,,,,,
0.0570228286087513,0.00026660217554308474,0.0570228286087513,2399.0,0,2024-08-16 02:35:16.779038,,,,,,,,,
0.05953109636902809,0.000423036894062534,0.05953109636902809,2449.0,0,2024-08-16 02:35:45.051856,,,,,,,,,
0.06077791005373001,0.0005299707408994436,0.06077791005373001,2499.0,0,2024-08-16 02:36:13.307582,,,,,,,,,
0.05586976930499077,0.00028510764241218567,0.05586976930499077,2549.0,0,2024-08-16 02:36:41.571087,,,,,,,,,
0.05805362015962601,0.00038198550464585423,0.05805362015962601,2599.0,0,2024-08-16 02:37:09.814487,,,,,,,,,
0.09526671469211578,0.0007117505301721394,0.09526671469211578,2649.0,0,2024-08-16 02:37:38.068388,,,,,,,,,
0.08718117326498032,0.0014034006744623184,0.08718117326498032,2699.0,0,2024-08-16 02:38:06.307269,,,,,,,,,
0.10469140857458115,0.0006722938851453364,0.10469140857458115,2749.0,0,2024-08-16 02:38:34.571835,,,,,,,,,
0.04482084512710571,0.00025666432338766754,0.04482084512710571,2799.0,0,2024-08-16 02:39:02.822908,,,,,,,,,
0.07180304080247879,0.0011185100302100182,0.07180304080247879,2849.0,0,2024-08-16 02:39:31.081948,,,,,,,,,
0.05099126696586609,0.00040207416168414056,0.05099126696586609,2899.0,0,2024-08-16 02:39:59.332335,,,,,,,,,
0.04736921563744545,0.0003088842786382884,0.04736921563744545,2949.0,0,2024-08-16 02:40:27.582854,,,,,,,,,
0.04816983640193939,0.0003625907702371478,0.04816983640193939,2999.0,0,2024-08-16 02:40:55.834017,,,,,,,,,
0.045218780636787415,0.002825917908921838,0.045218780636787415,3049.0,0,2024-08-16 02:41:24.114204,,,,,,,,,
0.053180769085884094,0.00026222786982543766,0.053180769085884094,3099.0,0,2024-08-16 02:41:52.371598,,,,,,,,,
0.04950176924467087,0.0003062333562411368,0.04950176924467087,3149.0,0,2024-08-16 02:42:20.636150,,,,,,,,,
0.053877536207437515,0.0002538158150855452,0.053877536207437515,3199.0,0,2024-08-16 02:42:48.895006,,,,,,,,,
0.035984281450510025,0.00022681338305119425,0.035984281450510025,3249.0,0,2024-08-16 02:43:17.165471,,,,,,,,,
0.07026959955692291,0.0003677603672258556,0.07026959955692291,3299.0,0,2024-08-16 02:43:45.433175,,,,,,,,,
0.08085620403289795,0.00683448975905776,0.08085620403289795,3349.0,0,2024-08-16 02:44:13.708660,,,,,,,,,
0.08592260628938675,0.0025625908747315407,0.08592260628938675,3399.0,0,2024-08-16 02:44:41.970723,,,,,,,,,
0.07116624712944031,0.0014231475070118904,0.07116624712944031,3449.0,0,2024-08-16 02:45:10.249324,,,,,,,,,
0.04390412196516991,0.0002103454025927931,0.04390412196516991,3499.0,0,2024-08-16 02:45:38.513086,,,,,,,,,
0.05125827342271805,0.001367019722238183,0.05125827342271805,3549.0,0,2024-08-16 02:46:06.874793,,,,,,,,,
0.041010379791259766,0.0001909527345560491,0.041010379791259766,3599.0,0,2024-08-16 02:46:35.174993,,,,,,,,,
0.08386866748332977,0.00048463596613146365,0.08386866748332977,3649.0,0,2024-08-16 02:47:03.489087,,,,,,,,,
0.10272833704948425,0.012987595051527023,0.10272833704948425,3699.0,0,2024-08-16 02:47:31.800409,,,,,,,,,
0.08004534244537354,0.01371158566325903,0.08004534244537354,3749.0,0,2024-08-16 02:48:00.138506,,,,,,,,,
0.08912710100412369,0.000824039860162884,0.08912710100412369,3799.0,0,2024-08-16 02:48:28.452725,,,,,,,,,
0.08306580781936646,0.012432537041604519,0.08306580781936646,3849.0,0,2024-08-16 02:48:57.116610,,,,,,,,,
0.04490923136472702,0.00026532981428317726,0.04490923136472702,3899.0,0,2024-08-16 02:49:25.491692,,,,,,,,,
0.04416089504957199,0.0002004905545618385,0.04416089504957199,3949.0,0,2024-08-16 02:49:53.896494,,,,,,,,,
0.04294286668300629,0.000207190154469572,0.04294286668300629,3999.0,0,2024-08-16 02:50:22.423246,,,,,,,,,
0.05643467605113983,0.0007347435457631946,0.05643467605113983,4049.0,0,2024-08-16 02:50:50.905389,,,,,,,,,
0.0597960390150547,0.0004628582391887903,0.0597960390150547,4099.0,0,2024-08-16 02:51:19.195112,,,,,,,,,
0.033687468618154526,0.00016947987023741007,0.033687468618154526,4149.0,0,2024-08-16 02:51:47.501376,,,,,,,,,
0.02481226809322834,0.00014761646161787212,0.02481226809322834,4199.0,0,2024-08-16 02:52:15.779701,,,,,,,,,
0.05122685804963112,0.0002664740604814142,0.05122685804963112,4249.0,0,2024-08-16 02:52:44.083268,,,,,,,,,
0.05322035774588585,0.012051694095134735,0.05322035774588585,4299.0,0,2024-08-16 02:53:12.370585,,,,,,,,,
0.07028014957904816,0.0005901343538425863,0.07028014957904816,4349.0,0,2024-08-16 02:53:40.678499,,,,,,,,,
0.06794672459363937,0.00042359819053672254,0.06794672459363937,4399.0,0,2024-08-16 02:54:08.967245,,,,,,,,,
0.04858915135264397,0.00025980500504374504,0.04858915135264397,4449.0,0,2024-08-16 02:54:37.328480,,,,,,,,,
0.06124357134103775,0.0005835111951455474,0.06124357134103775,4499.0,0,2024-08-16 02:55:05.640620,,,,,,,,,
0.08725535124540329,0.0009284310508519411,0.08725535124540329,4549.0,0,2024-08-16 02:55:33.942786,,,,,,,,,
0.0714707225561142,0.0008981585851870477,0.0714707225561142,4599.0,0,2024-08-16 02:56:02.295588,,,,,,,,,
0.05578841269016266,0.0003022691234946251,0.05578841269016266,4649.0,0,2024-08-16 02:56:30.654080,,,,,,,,,
0.054943643510341644,0.0002594613761175424,0.054943643510341644,4699.0,0,2024-08-16 02:56:58.997186,,,,,,,,,
,,,,0,2024-08-16 03:02:10.896572,0.0613216906785965,0.0012823877623304725,0.0613216906785965,0.06174870952963829,0.0012081339955329895,0.06174870952963829,,,
,,,,0,2024-08-16 03:02:19.629319,,,,,,,0.09883785247802734,0.0016309533966705203,0.09883785247802734
0.06501208990812302,0.0006056820275261998,0.06501208990812302,4749.0,1,2024-08-16 03:02:33.545682,,,,,,,,,
0.08976415544748306,0.0024325342383235693,0.08976415544748306,4799.0,1,2024-08-16 03:03:01.830593,,,,,,,,,
0.023661773651838303,0.00010673741053324193,0.023661773651838303,4849.0,1,2024-08-16 03:03:30.094604,,,,,,,,,
0.04332541674375534,0.0002012820914387703,0.04332541674375534,4899.0,1,2024-08-16 03:03:58.347874,,,,,,,,,
0.02524455636739731,0.00011094551882706583,0.02524455636739731,4949.0,1,2024-08-16 03:04:26.615839,,,,,,,,,
0.08964382857084274,0.0011402646778151393,0.08964382857084274,4999.0,1,2024-08-16 03:04:54.872076,,,,,,,,,
0.03434006869792938,0.00015229932614602149,0.03434006869792938,5049.0,1,2024-08-16 03:05:52.973629,,,,,,,,,
0.037842027842998505,0.00018815870862454176,0.037842027842998505,5099.0,1,2024-08-16 03:06:21.221468,,,,,,,,,
0.08365678787231445,0.000816606217995286,0.08365678787231445,5149.0,1,2024-08-16 03:06:49.476326,,,,,,,,,
0.07018071413040161,0.00037560838973149657,0.07018071413040161,5199.0,1,2024-08-16 03:07:17.720076,,,,,,,,,
0.05099068582057953,0.00034094290458597243,0.05099068582057953,5249.0,1,2024-08-16 03:07:45.970622,,,,,,,,,
0.05442879721522331,0.00048016206710599363,0.05442879721522331,5299.0,1,2024-08-16 03:08:14.212454,,,,,,,,,
0.05392586067318916,0.000351324473740533,0.05392586067318916,5349.0,1,2024-08-16 03:08:42.455335,,,,,,,,,
0.06385914981365204,0.0006155477021820843,0.06385914981365204,5399.0,1,2024-08-16 03:09:10.716788,,,,,,,,,
0.05589111149311066,0.000313877419102937,0.05589111149311066,5449.0,1,2024-08-16 03:09:39.053091,,,,,,,,,
0.07638276368379593,0.0008930203621275723,0.07638276368379593,5499.0,1,2024-08-16 03:10:07.292546,,,,,,,,,
0.037412289530038834,0.00021656521130353212,0.037412289530038834,5549.0,1,2024-08-16 03:10:35.537253,,,,,,,,,
0.07344658672809601,0.005951268598437309,0.07344658672809601,5599.0,1,2024-08-16 03:11:03.773357,,,,,,,,,
0.04957510903477669,0.00023639097344130278,0.04957510903477669,5649.0,1,2024-08-16 03:11:32.022087,,,,,,,,,
0.06461136043071747,0.0038373558782041073,0.06461136043071747,5699.0,1,2024-08-16 03:12:00.254557,,,,,,,,,
0.0563458651304245,0.0008655317360535264,0.0563458651304245,5749.0,1,2024-08-16 03:12:28.505669,,,,,,,,,
0.044010184705257416,0.0008996655815280974,0.044010184705257416,5799.0,1,2024-08-16 03:12:56.743088,,,,,,,,,
0.0788118988275528,0.012101876549422741,0.0788118988275528,5849.0,1,2024-08-16 03:13:24.991970,,,,,,,,,
0.05255508795380592,0.0002515019732527435,0.05255508795380592,5899.0,1,2024-08-16 03:13:53.246410,,,,,,,,,
0.06409066915512085,0.0004610854375641793,0.06409066915512085,5949.0,1,2024-08-16 03:14:21.498479,,,,,,,,,
0.03648664802312851,0.0003587466781027615,0.03648664802312851,5999.0,1,2024-08-16 03:14:49.738396,,,,,,,,,
0.05444764345884323,0.00045097176916897297,0.05444764345884323,6049.0,1,2024-08-16 03:15:17.991457,,,,,,,,,
0.08366607129573822,0.0009671223815530539,0.08366607129573822,6099.0,1,2024-08-16 03:15:46.329413,,,,,,,,,
0.07500718533992767,0.0036249025724828243,0.07500718533992767,6149.0,1,2024-08-16 03:16:14.572766,,,,,,,,,
0.059956371784210205,0.0010390852112323046,0.059956371784210205,6199.0,1,2024-08-16 03:16:42.807180,,,,,,,,,
0.04889266937971115,0.00027757504722103477,0.04889266937971115,6249.0,1,2024-08-16 03:17:11.053832,,,,,,,,,
0.051268648356199265,0.00022887288650963455,0.051268648356199265,6299.0,1,2024-08-16 03:17:39.288001,,,,,,,,,
0.04298795759677887,0.00027986051281914115,0.04298795759677887,6349.0,1,2024-08-16 03:18:07.539140,,,,,,,,,
0.037030383944511414,0.00019467767560854554,0.037030383944511414,6399.0,1,2024-08-16 03:18:35.778747,,,,,,,,,
0.05230946093797684,0.0002868371084332466,0.05230946093797684,6449.0,1,2024-08-16 03:19:04.031988,,,,,,,,,
0.04434701427817345,0.00026437523774802685,0.04434701427817345,6499.0,1,2024-08-16 03:19:32.270010,,,,,,,,,
0.03623395413160324,0.00016029426478780806,0.03623395413160324,6549.0,1,2024-08-16 03:20:00.516054,,,,,,,,,
0.07331192493438721,0.0006451806402765214,0.07331192493438721,6599.0,1,2024-08-16 03:20:28.753514,,,,,,,,,
0.05155935883522034,0.0005316317547112703,0.05155935883522034,6649.0,1,2024-08-16 03:20:57.005407,,,,,,,,,
0.06760986149311066,0.0005421913228929043,0.06760986149311066,6699.0,1,2024-08-16 03:21:25.248879,,,,,,,,,
0.05686463788151741,0.00036767995334230363,0.05686463788151741,6749.0,1,2024-08-16 03:21:53.559175,,,,,,,,,
0.06491539627313614,0.0004579075612127781,0.06491539627313614,6799.0,1,2024-08-16 03:22:21.919924,,,,,,,,,
0.04789526015520096,0.0002382636012043804,0.04789526015520096,6849.0,1,2024-08-16 03:22:50.172658,,,,,,,,,
0.09441882371902466,0.0010465921368449926,0.09441882371902466,6899.0,1,2024-08-16 03:23:18.413355,,,,,,,,,
0.047185756266117096,0.00034942690399475396,0.047185756266117096,6949.0,1,2024-08-16 03:23:46.661626,,,,,,,,,
0.06913530826568604,0.0005125252064317465,0.06913530826568604,6999.0,1,2024-08-16 03:24:14.915348,,,,,,,,,
0.05920501798391342,0.0005750366253778338,0.05920501798391342,7049.0,1,2024-08-16 03:24:43.958633,,,,,,,,,
0.054198771715164185,0.0006495845154859126,0.054198771715164185,7099.0,1,2024-08-16 03:25:12.274623,,,,,,,,,
0.05407659709453583,0.005260614678263664,0.05407659709453583,7149.0,1,2024-08-16 03:25:40.569750,,,,,,,,,
0.05870835483074188,0.0004855056176893413,0.05870835483074188,7199.0,1,2024-08-16 03:26:08.809986,,,,,,,,,
0.04266269877552986,0.0001994998601730913,0.04266269877552986,7249.0,1,2024-08-16 03:26:37.062143,,,,,,,,,
0.04247315227985382,0.0002716814633458853,0.04247315227985382,7299.0,1,2024-08-16 03:27:05.297263,,,,,,,,,
0.047284867614507675,0.0007958821952342987,0.047284867614507675,7349.0,1,2024-08-16 03:27:33.538291,,,,,,,,,
0.04211985692381859,0.0002432350447634235,0.04211985692381859,7399.0,1,2024-08-16 03:28:01.770853,,,,,,,,,
0.06095606088638306,0.0004469010164029896,0.06095606088638306,7449.0,1,2024-08-16 03:28:30.011353,,,,,,,,,
0.06601575762033463,0.00038558393134735525,0.06601575762033463,7499.0,1,2024-08-16 03:28:59.545310,,,,,,,,,
0.048549801111221313,0.00029114773496985435,0.048549801111221313,7549.0,1,2024-08-16 03:29:27.785743,,,,,,,,,
0.0902618020772934,0.0008387291454710066,0.0902618020772934,7599.0,1,2024-08-16 03:29:56.019806,,,,,,,,,
0.0942876785993576,0.0008277837769128382,0.0942876785993576,7649.0,1,2024-08-16 03:30:24.265573,,,,,,,,,
0.05087868124246597,0.00074983254307881,0.05087868124246597,7699.0,1,2024-08-16 03:30:52.496372,,,,,,,,,
0.06802941858768463,0.0005490167532116175,0.06802941858768463,7749.0,1,2024-08-16 03:31:20.734705,,,,,,,,,
0.07840318977832794,0.0007486186805181205,0.07840318977832794,7799.0,1,2024-08-16 03:31:49.012548,,,,,,,,,
0.05999309942126274,0.00037703150883316994,0.05999309942126274,7849.0,1,2024-08-16 03:32:17.270983,,,,,,,,,
0.04692776873707771,0.0034311688505113125,0.04692776873707771,7899.0,1,2024-08-16 03:32:45.505755,,,,,,,,,
0.052574530243873596,0.0002978848642669618,0.052574530243873596,7949.0,1,2024-08-16 03:33:13.743130,,,,,,,,,
0.04716982692480087,0.0010194205678999424,0.04716982692480087,7999.0,1,2024-08-16 03:33:41.967178,,,,,,,,,
0.062215760350227356,0.0003764902357943356,0.062215760350227356,8049.0,1,2024-08-16 03:34:10.198835,,,,,,,,,
0.02386879362165928,0.00011479089152999222,0.02386879362165928,8099.0,1,2024-08-16 03:34:38.428381,,,,,,,,,
0.03908860683441162,0.00018536629795562476,0.03908860683441162,8149.0,1,2024-08-16 03:35:06.693049,,,,,,,,,
0.055701784789562225,0.00030745830736123025,0.055701784789562225,8199.0,1,2024-08-16 03:35:34.917351,,,,,,,,,
0.035165879875421524,0.00015866989269852638,0.035165879875421524,8249.0,1,2024-08-16 03:36:03.148158,,,,,,,,,
0.05099587142467499,0.0002789885620586574,0.05099587142467499,8299.0,1,2024-08-16 03:36:31.382457,,,,,,,,,
0.04544978588819504,0.00040867418283596635,0.04544978588819504,8349.0,1,2024-08-16 03:36:59.626969,,,,,,,,,
0.08094313740730286,0.0004823553026653826,0.08094313740730286,8399.0,1,2024-08-16 03:37:27.857929,,,,,,,,,
0.045899584889411926,0.0002645556814968586,0.045899584889411926,8449.0,1,2024-08-16 03:37:56.100428,,,,,,,,,
0.03430412337183952,0.0002478215901646763,0.03430412337183952,8499.0,1,2024-08-16 03:38:24.324329,,,,,,,,,
0.06172744929790497,0.0004378645680844784,0.06172744929790497,8549.0,1,2024-08-16 03:38:52.561331,,,,,,,,,
0.05962394177913666,0.0006126762600615621,0.05962394177913666,8599.0,1,2024-08-16 03:39:20.788133,,,,,,,,,
0.05823082849383354,0.0007637633825652301,0.05823082849383354,8649.0,1,2024-08-16 03:39:49.026462,,,,,,,,,
0.06438405811786652,0.0005054212524555624,0.06438405811786652,8699.0,1,2024-08-16 03:40:17.253804,,,,,,,,,
0.1098591610789299,0.007092428393661976,0.1098591610789299,8749.0,1,2024-08-16 03:40:45.493700,,,,,,,,,
0.05361159145832062,0.0010994966141879559,0.05361159145832062,8799.0,1,2024-08-16 03:41:13.720587,,,,,,,,,
0.06394443660974503,0.0007330532534979284,0.06394443660974503,8849.0,1,2024-08-16 03:41:41.969523,,,,,,,,,
0.06174599379301071,0.0005258476012386382,0.06174599379301071,8899.0,1,2024-08-16 03:42:10.268584,,,,,,,,,
0.059100762009620667,0.0009543861960992217,0.059100762009620667,8949.0,1,2024-08-16 03:42:38.512268,,,,,,,,,
0.041580431163311005,0.00021180328621994704,0.041580431163311005,8999.0,1,2024-08-16 03:43:06.741074,,,,,,,,,
0.07191872596740723,0.0007018925389274955,0.07191872596740723,9049.0,1,2024-08-16 03:43:35.400167,,,,,,,,,
0.07676513493061066,0.0006277324282564223,0.07676513493061066,9099.0,1,2024-08-16 03:44:03.645191,,,,,,,,,
0.05005887895822525,0.00033541169250383973,0.05005887895822525,9149.0,1,2024-08-16 03:44:31.922373,,,,,,,,,
0.02107870578765869,0.0001341071183560416,0.02107870578765869,9199.0,1,2024-08-16 03:45:00.134991,,,,,,,,,
0.06795617192983627,0.000575456244405359,0.06795617192983627,9249.0,1,2024-08-16 03:45:28.359613,,,,,,,,,
0.06902578473091125,0.0007529043359681964,0.06902578473091125,9299.0,1,2024-08-16 03:45:56.587792,,,,,,,,,
0.045457303524017334,0.0036573559045791626,0.045457303524017334,9349.0,1,2024-08-16 03:46:24.817659,,,,,,,,,
0.059367090463638306,0.00030351622262969613,0.059367090463638306,9399.0,1,2024-08-16 03:46:53.033076,,,,,,,,,
0.055515289306640625,0.0003219334757886827,0.055515289306640625,9449.0,1,2024-08-16 03:47:21.257590,,,,,,,,,
,,,,1,2024-08-16 03:51:42.721276,0.05710707977414131,0.001010723179206252,0.05710707977414131,0.057169243693351746,0.0011464839335530996,0.057169243693351746,,,
,,,,1,2024-08-16 03:51:51.070759,,,,,,,0.05656549707055092,0.001169670606032014,0.05656549707055092
0.03470427170395851,0.00021383565035648644,0.03470427170395851,9499.0,2,2024-08-16 03:52:14.519726,,,,,,,,,
0.0646107941865921,0.0007412054692395031,0.0646107941865921,9549.0,2,2024-08-16 03:52:42.856667,,,,,,,,,
0.05572495236992836,0.0003487486974336207,0.05572495236992836,9599.0,2,2024-08-16 03:53:11.151302,,,,,,,,,
0.06188415363430977,0.0003493245458230376,0.06188415363430977,9649.0,2,2024-08-16 03:53:39.440451,,,,,,,,,
0.04472079128026962,0.00021882167493458837,0.04472079128026962,9699.0,2,2024-08-16 03:54:07.723964,,,,,,,,,
0.036238569766283035,0.00042058550752699375,0.036238569766283035,9749.0,2,2024-08-16 03:54:36.016496,,,,,,,,,
0.07471264898777008,0.0006246748962439597,0.07471264898777008,9799.0,2,2024-08-16 03:55:04.295944,,,,,,,,,
0.08246969431638718,0.0008500720141455531,0.08246969431638718,9849.0,2,2024-08-16 03:55:32.596219,,,,,,,,,
0.04370017722249031,0.0003090984537266195,0.04370017722249031,9899.0,2,2024-08-16 03:56:00.872470,,,,,,,,,
0.06961630284786224,0.00039953377563506365,0.06961630284786224,9949.0,2,2024-08-16 03:56:29.190569,,,,,,,,,
0.05886714160442352,0.0019280498381704092,0.05886714160442352,9999.0,2,2024-08-16 03:56:57.481432,,,,,,,,,
0.05578179657459259,0.001516610966064036,0.05578179657459259,10049.0,2,2024-08-16 03:57:41.219205,,,,,,,,,
0.024579370394349098,0.00010612476035021245,0.024579370394349098,10099.0,2,2024-08-16 03:58:09.476908,,,,,,,,,
0.0371394082903862,0.00027747618150897324,0.0371394082903862,10149.0,2,2024-08-16 03:58:37.800390,,,,,,,,,
0.025433529168367386,0.00013313246017787606,0.025433529168367386,10199.0,2,2024-08-16 03:59:07.324854,,,,,,,,,
0.058162495493888855,0.0003919722803402692,0.058162495493888855,10249.0,2,2024-08-16 03:59:35.609807,,,,,,,,,
0.052325762808322906,0.00030068872729316354,0.052325762808322906,10299.0,2,2024-08-16 04:00:03.915235,,,,,,,,,
0.05223660171031952,0.000934956653509289,0.05223660171031952,10349.0,2,2024-08-16 04:00:32.206350,,,,,,,,,
0.04592512547969818,0.0008588682976551354,0.04592512547969818,10399.0,2,2024-08-16 04:01:00.517672,,,,,,,,,
0.0688210278749466,0.0012119108578190207,0.0688210278749466,10449.0,2,2024-08-16 04:01:28.857622,,,,,,,,,
0.05564088374376297,0.000311613199301064,0.05564088374376297,10499.0,2,2024-08-16 04:01:57.223914,,,,,,,,,
0.057401277124881744,0.0003394262748770416,0.057401277124881744,10549.0,2,2024-08-16 04:02:25.523807,,,,,,,,,
0.0695299282670021,0.00043690321035683155,0.0695299282670021,10599.0,2,2024-08-16 04:02:53.800611,,,,,,,,,
0.05598219484090805,0.00029821498901583254,0.05598219484090805,10649.0,2,2024-08-16 04:03:22.112653,,,,,,,,,
0.061070747673511505,0.0003148253890685737,0.061070747673511505,10699.0,2,2024-08-16 04:03:50.394723,,,,,,,,,
0.057808421552181244,0.0002983767772093415,0.057808421552181244,10749.0,2,2024-08-16 04:04:18.707440,,,,,,,,,
0.06008124724030495,0.0003372254432179034,0.06008124724030495,10799.0,2,2024-08-16 04:04:46.985023,,,,,,,,,
0.059667378664016724,0.01409559790045023,0.059667378664016724,10849.0,2,2024-08-16 04:05:15.437703,,,,,,,,,
0.046550314873456955,0.000357096636435017,0.046550314873456955,10899.0,2,2024-08-16 04:05:43.707090,,,,,,,,,
0.10346002876758575,0.002238768618553877,0.10346002876758575,10949.0,2,2024-08-16 04:06:11.971641,,,,,,,,,
0.056337591260671616,0.0004265736206434667,0.056337591260671616,10999.0,2,2024-08-16 04:06:40.233790,,,,,,,,,
0.05934116616845131,0.002066404093056917,0.05934116616845131,11049.0,2,2024-08-16 04:07:08.504519,,,,,,,,,
0.04034694656729698,0.0005505715380422771,0.04034694656729698,11099.0,2,2024-08-16 04:07:36.815970,,,,,,,,,
0.043746039271354675,0.00019393570255488157,0.043746039271354675,11149.0,2,2024-08-16 04:08:05.120800,,,,,,,,,
0.039002276957035065,0.0002811470767483115,0.039002276957035065,11199.0,2,2024-08-16 04:08:33.389278,,,,,,,,,
0.047431495040655136,0.00028213983750902116,0.047431495040655136,11249.0,2,2024-08-16 04:09:01.699646,,,,,,,,,
